game_id,move_id,vision,snake_length,head_direction,head_pos,apple_pos,move,vision_new,snake_length_new,head_direction_new,head_pos_new,apple_pos_new,hit,life
884,29,0200,3,3,"(3, 2)","(4, 8)",1,0200,3,3,"(2, 2)","(4, 8)",0,1
884,30,0200,3,3,"(2, 2)","(4, 8)",1,0200,3,3,"(1, 2)","(4, 8)",0,1
884,31,0200,3,3,"(1, 2)","(4, 8)",3,0203,3,3,"(0, 2)","(4, 8)",0,1
884,32,0203,3,3,"(0, 2)","(4, 8)",1,0203,3,3,"(0, 2)","(4, 8)",3,0
885,0,0020,3,0,"(5, 5)","(7, 5)",1,0102,3,1,"(6, 5)","(7, 5)",0,1
885,1,0102,3,1,"(6, 5)","(7, 5)",1,0002,4,1,"(7, 5)","(6, 4)",1,1
885,2,0002,4,1,"(7, 5)","(6, 4)",0,0021,4,0,"(7, 4)","(6, 4)",0,1
885,3,0021,4,0,"(7, 4)","(6, 4)",0,0020,4,0,"(7, 3)","(6, 4)",0,1
885,4,0020,4,0,"(7, 3)","(6, 4)",0,0020,4,0,"(7, 2)","(6, 4)",0,1
885,5,0020,4,0,"(7, 2)","(6, 4)",3,0200,4,3,"(6, 2)","(6, 4)",0,1
885,6,0200,4,3,"(6, 2)","(6, 4)",0,0020,4,0,"(6, 1)","(6, 4)",0,1
885,7,0020,4,0,"(6, 1)","(6, 4)",1,0002,4,1,"(7, 1)","(6, 4)",0,1
885,8,0002,4,1,"(7, 1)","(6, 4)",1,0002,4,1,"(8, 1)","(6, 4)",0,1
885,9,0002,4,1,"(8, 1)","(6, 4)",2,2000,4,2,"(8, 2)","(6, 4)",0,1
885,10,2000,4,2,"(8, 2)","(6, 4)",1,0302,4,1,"(9, 2)","(6, 4)",0,1
885,11,0302,4,1,"(9, 2)","(6, 4)",0,0320,4,0,"(9, 1)","(6, 4)",0,1
885,12,0320,4,0,"(9, 1)","(6, 4)",3,0200,4,3,"(8, 1)","(6, 4)",0,1
885,13,0200,4,3,"(8, 1)","(6, 4)",1,0200,4,3,"(7, 1)","(6, 4)",0,1
885,14,0200,4,3,"(7, 1)","(6, 4)",1,0200,4,3,"(6, 1)","(6, 4)",0,1
885,15,0200,4,3,"(6, 1)","(6, 4)",3,0200,4,3,"(5, 1)","(6, 4)",0,1
885,16,0200,4,3,"(5, 1)","(6, 4)",2,2000,4,2,"(5, 2)","(6, 4)",0,1
885,17,2000,4,2,"(5, 2)","(6, 4)",2,2000,4,2,"(5, 3)","(6, 4)",0,1
885,18,2000,4,2,"(5, 3)","(6, 4)",0,2100,4,2,"(5, 4)","(6, 4)",0,1
885,19,2100,4,2,"(5, 4)","(6, 4)",1,0002,5,1,"(6, 4)","(4, 6)",1,1
885,20,0002,5,1,"(6, 4)","(4, 6)",3,0002,5,1,"(7, 4)","(4, 6)",0,1
885,21,0002,5,1,"(7, 4)","(4, 6)",1,0002,5,1,"(8, 4)","(4, 6)",0,1
885,22,0002,5,1,"(8, 4)","(4, 6)",3,0302,5,1,"(9, 4)","(4, 6)",0,1
885,23,0302,5,1,"(9, 4)","(4, 6)",3,0302,5,1,"(9, 4)","(4, 6)",3,0
886,0,0020,3,0,"(5, 5)","(1, 5)",0,0020,3,0,"(5, 4)","(1, 5)",0,1
886,1,0020,3,0,"(5, 4)","(1, 5)",1,0002,3,1,"(6, 4)","(1, 5)",0,1
886,2,0002,3,1,"(6, 4)","(1, 5)",0,0020,3,0,"(6, 3)","(1, 5)",0,1
886,3,0020,3,0,"(6, 3)","(1, 5)",2,0020,3,0,"(6, 2)","(1, 5)",0,1
886,4,0020,3,0,"(6, 2)","(1, 5)",2,0020,3,0,"(6, 1)","(1, 5)",0,1
886,5,0020,3,0,"(6, 1)","(1, 5)",2,3020,3,0,"(6, 0)","(1, 5)",0,1
886,6,3020,3,0,"(6, 0)","(1, 5)",1,3002,3,1,"(7, 0)","(1, 5)",0,1
886,7,3002,3,1,"(7, 0)","(1, 5)",1,3002,3,1,"(8, 0)","(1, 5)",0,1
886,8,3002,3,1,"(8, 0)","(1, 5)",0,3002,3,0,"(8, 0)","(1, 5)",3,0
887,0,0020,3,0,"(5, 5)","(9, 8)",1,0002,3,1,"(6, 5)","(9, 8)",0,1
887,1,0002,3,1,"(6, 5)","(9, 8)",1,0002,3,1,"(7, 5)","(9, 8)",0,1
887,2,0002,3,1,"(7, 5)","(9, 8)",2,2000,3,2,"(7, 6)","(9, 8)",0,1
887,3,2000,3,2,"(7, 6)","(9, 8)",1,0002,3,1,"(8, 6)","(9, 8)",0,1
887,4,0002,3,1,"(8, 6)","(9, 8)",1,0302,3,1,"(9, 6)","(9, 8)",0,1
887,5,0302,3,1,"(9, 6)","(9, 8)",0,0320,3,0,"(9, 5)","(9, 8)",0,1
887,6,0320,3,0,"(9, 5)","(9, 8)",0,0320,3,0,"(9, 4)","(9, 8)",0,1
887,7,0320,3,0,"(9, 4)","(9, 8)",2,0320,3,0,"(9, 3)","(9, 8)",0,1
887,8,0320,3,0,"(9, 3)","(9, 8)",0,0320,3,0,"(9, 2)","(9, 8)",0,1
887,9,0320,3,0,"(9, 2)","(9, 8)",2,0320,3,0,"(9, 1)","(9, 8)",0,1
887,10,0320,3,0,"(9, 1)","(9, 8)",2,3320,3,0,"(9, 0)","(9, 8)",0,1
887,11,3320,3,0,"(9, 0)","(9, 8)",1,3320,3,1,"(9, 0)","(9, 8)",3,0
888,0,0020,3,0,"(5, 5)","(3, 2)",0,0020,3,0,"(5, 4)","(3, 2)",0,1
888,1,0020,3,0,"(5, 4)","(3, 2)",0,0020,3,0,"(5, 3)","(3, 2)",0,1
888,2,0020,3,0,"(5, 3)","(3, 2)",0,0020,3,0,"(5, 2)","(3, 2)",0,1
888,3,0020,3,0,"(5, 2)","(3, 2)",0,0020,3,0,"(5, 1)","(3, 2)",0,1
888,4,0020,3,0,"(5, 1)","(3, 2)",0,3020,3,0,"(5, 0)","(3, 2)",0,1
888,5,3020,3,0,"(5, 0)","(3, 2)",3,3200,3,3,"(4, 0)","(3, 2)",0,1
888,6,3200,3,3,"(4, 0)","(3, 2)",2,2000,3,2,"(4, 1)","(3, 2)",0,1
888,7,2000,3,2,"(4, 1)","(3, 2)",3,0210,3,3,"(3, 1)","(3, 2)",0,1
888,8,0210,3,3,"(3, 1)","(3, 2)",2,2000,4,2,"(3, 2)","(2, 5)",1,1
888,9,2000,4,2,"(3, 2)","(2, 5)",0,2000,4,2,"(3, 3)","(2, 5)",0,1
888,10,2000,4,2,"(3, 3)","(2, 5)",0,2000,4,2,"(3, 4)","(2, 5)",0,1
888,11,2000,4,2,"(3, 4)","(2, 5)",1,0002,4,1,"(4, 4)","(2, 5)",0,1
888,12,0002,4,1,"(4, 4)","(2, 5)",1,0002,4,1,"(5, 4)","(2, 5)",0,1
888,13,0002,4,1,"(5, 4)","(2, 5)",0,0020,4,0,"(5, 3)","(2, 5)",0,1
888,14,0020,4,0,"(5, 3)","(2, 5)",3,0200,4,3,"(4, 3)","(2, 5)",0,1
888,15,0200,4,3,"(4, 3)","(2, 5)",3,0200,4,3,"(3, 3)","(2, 5)",0,1
888,16,0200,4,3,"(3, 3)","(2, 5)",3,0200,4,3,"(2, 3)","(2, 5)",0,1
888,17,0200,4,3,"(2, 3)","(2, 5)",1,0200,4,3,"(1, 3)","(2, 5)",0,1
888,18,0200,4,3,"(1, 3)","(2, 5)",2,2000,4,2,"(1, 4)","(2, 5)",0,1
888,19,2000,4,2,"(1, 4)","(2, 5)",3,0203,4,3,"(0, 4)","(2, 5)",0,1
888,20,0203,4,3,"(0, 4)","(2, 5)",1,0203,4,3,"(0, 4)","(2, 5)",3,0
889,0,0020,3,0,"(5, 5)","(1, 0)",1,0002,3,1,"(6, 5)","(1, 0)",0,1
889,1,0002,3,1,"(6, 5)","(1, 0)",1,0002,3,1,"(7, 5)","(1, 0)",0,1
889,2,0002,3,1,"(7, 5)","(1, 0)",0,0020,3,0,"(7, 4)","(1, 0)",0,1
889,3,0020,3,0,"(7, 4)","(1, 0)",1,0002,3,1,"(8, 4)","(1, 0)",0,1
889,4,0002,3,1,"(8, 4)","(1, 0)",2,2000,3,2,"(8, 5)","(1, 0)",0,1
889,5,2000,3,2,"(8, 5)","(1, 0)",3,0200,3,3,"(7, 5)","(1, 0)",0,1
889,6,0200,3,3,"(7, 5)","(1, 0)",2,2000,3,2,"(7, 6)","(1, 0)",0,1
889,7,2000,3,2,"(7, 6)","(1, 0)",2,2000,3,2,"(7, 7)","(1, 0)",0,1
889,8,2000,3,2,"(7, 7)","(1, 0)",0,2000,3,2,"(7, 8)","(1, 0)",0,1
889,9,2000,3,2,"(7, 8)","(1, 0)",1,0002,3,1,"(8, 8)","(1, 0)",0,1
889,10,0002,3,1,"(8, 8)","(1, 0)",3,0302,3,1,"(9, 8)","(1, 0)",0,1
889,11,0302,3,1,"(9, 8)","(1, 0)",1,0302,3,1,"(9, 8)","(1, 0)",3,0
890,0,0020,3,0,"(5, 5)","(3, 0)",0,0020,3,0,"(5, 4)","(3, 0)",0,1
890,1,0020,3,0,"(5, 4)","(3, 0)",0,0020,3,0,"(5, 3)","(3, 0)",0,1
890,2,0020,3,0,"(5, 3)","(3, 0)",0,0020,3,0,"(5, 2)","(3, 0)",0,1
890,3,0020,3,0,"(5, 2)","(3, 0)",2,0020,3,0,"(5, 1)","(3, 0)",0,1
890,4,0020,3,0,"(5, 1)","(3, 0)",3,0200,3,3,"(4, 1)","(3, 0)",0,1
890,5,0200,3,3,"(4, 1)","(3, 0)",3,1200,3,3,"(3, 1)","(3, 0)",0,1
890,6,1200,3,3,"(3, 1)","(3, 0)",1,0200,3,3,"(2, 1)","(3, 0)",0,1
890,7,0200,3,3,"(2, 1)","(3, 0)",1,0200,3,3,"(1, 1)","(3, 0)",0,1
890,8,0200,3,3,"(1, 1)","(3, 0)",1,0203,3,3,"(0, 1)","(3, 0)",0,1
890,9,0203,3,3,"(0, 1)","(3, 0)",3,0203,3,3,"(0, 1)","(3, 0)",3,0
891,0,0020,3,0,"(5, 5)","(5, 3)",0,1020,3,0,"(5, 4)","(5, 3)",0,1
891,1,1020,3,0,"(5, 4)","(5, 3)",3,0200,3,3,"(4, 4)","(5, 3)",0,1
891,2,0200,3,3,"(4, 4)","(5, 3)",1,0200,3,3,"(3, 4)","(5, 3)",0,1
891,3,0200,3,3,"(3, 4)","(5, 3)",0,0020,3,0,"(3, 3)","(5, 3)",0,1
891,4,0020,3,0,"(3, 3)","(5, 3)",2,0020,3,0,"(3, 2)","(5, 3)",0,1
891,5,0020,3,0,"(3, 2)","(5, 3)",1,0002,3,1,"(4, 2)","(5, 3)",0,1
891,6,0002,3,1,"(4, 2)","(5, 3)",2,2100,3,2,"(4, 3)","(5, 3)",0,1
891,7,2100,3,2,"(4, 3)","(5, 3)",3,0200,3,3,"(3, 3)","(5, 3)",0,1
891,8,0200,3,3,"(3, 3)","(5, 3)",1,0200,3,3,"(2, 3)","(5, 3)",0,1
891,9,0200,3,3,"(2, 3)","(5, 3)",3,0200,3,3,"(1, 3)","(5, 3)",0,1
891,10,0200,3,3,"(1, 3)","(5, 3)",2,2000,3,2,"(1, 4)","(5, 3)",0,1
891,11,2000,3,2,"(1, 4)","(5, 3)",3,0203,3,3,"(0, 4)","(5, 3)",0,1
891,12,0203,3,3,"(0, 4)","(5, 3)",1,0203,3,3,"(0, 4)","(5, 3)",3,0
892,0,0020,3,0,"(5, 5)","(9, 7)",3,0200,3,3,"(4, 5)","(9, 7)",0,1
892,1,0200,3,3,"(4, 5)","(9, 7)",1,0200,3,3,"(3, 5)","(9, 7)",0,1
892,2,0200,3,3,"(3, 5)","(9, 7)",0,0020,3,0,"(3, 4)","(9, 7)",0,1
892,3,0020,3,0,"(3, 4)","(9, 7)",3,0200,3,3,"(2, 4)","(9, 7)",0,1
892,4,0200,3,3,"(2, 4)","(9, 7)",3,0200,3,3,"(1, 4)","(9, 7)",0,1
892,5,0200,3,3,"(1, 4)","(9, 7)",2,2000,3,2,"(1, 5)","(9, 7)",0,1
892,6,2000,3,2,"(1, 5)","(9, 7)",1,0002,3,1,"(2, 5)","(9, 7)",0,1
892,7,0002,3,1,"(2, 5)","(9, 7)",1,0002,3,1,"(3, 5)","(9, 7)",0,1
892,8,0002,3,1,"(3, 5)","(9, 7)",0,0020,3,0,"(3, 4)","(9, 7)",0,1
892,9,0020,3,0,"(3, 4)","(9, 7)",0,0020,3,0,"(3, 3)","(9, 7)",0,1
892,10,0020,3,0,"(3, 3)","(9, 7)",3,0200,3,3,"(2, 3)","(9, 7)",0,1
892,11,0200,3,3,"(2, 3)","(9, 7)",2,2000,3,2,"(2, 4)","(9, 7)",0,1
892,12,2000,3,2,"(2, 4)","(9, 7)",1,0002,3,1,"(3, 4)","(9, 7)",0,1
892,13,0002,3,1,"(3, 4)","(9, 7)",2,2000,3,2,"(3, 5)","(9, 7)",0,1
892,14,2000,3,2,"(3, 5)","(9, 7)",1,0002,3,1,"(4, 5)","(9, 7)",0,1
892,15,0002,3,1,"(4, 5)","(9, 7)",2,2000,3,2,"(4, 6)","(9, 7)",0,1
892,16,2000,3,2,"(4, 6)","(9, 7)",3,0200,3,3,"(3, 6)","(9, 7)",0,1
892,17,0200,3,3,"(3, 6)","(9, 7)",3,0200,3,3,"(2, 6)","(9, 7)",0,1
892,18,0200,3,3,"(2, 6)","(9, 7)",1,0200,3,3,"(1, 6)","(9, 7)",0,1
892,19,0200,3,3,"(1, 6)","(9, 7)",2,2000,3,2,"(1, 7)","(9, 7)",0,1
892,20,2000,3,2,"(1, 7)","(9, 7)",1,0002,3,1,"(2, 7)","(9, 7)",0,1
892,21,0002,3,1,"(2, 7)","(9, 7)",0,0020,3,0,"(2, 6)","(9, 7)",0,1
892,22,0020,3,0,"(2, 6)","(9, 7)",3,0200,3,3,"(1, 6)","(9, 7)",0,1
892,23,0200,3,3,"(1, 6)","(9, 7)",0,0020,3,0,"(1, 5)","(9, 7)",0,1
892,24,0020,3,0,"(1, 5)","(9, 7)",1,0002,3,1,"(2, 5)","(9, 7)",0,1
892,25,0002,3,1,"(2, 5)","(9, 7)",0,0020,3,0,"(2, 4)","(9, 7)",0,1
892,26,0020,3,0,"(2, 4)","(9, 7)",1,0002,3,1,"(3, 4)","(9, 7)",0,1
892,27,0002,3,1,"(3, 4)","(9, 7)",0,0020,3,0,"(3, 3)","(9, 7)",0,1
892,28,0020,3,0,"(3, 3)","(9, 7)",2,0020,3,0,"(3, 2)","(9, 7)",0,1
892,29,0020,3,0,"(3, 2)","(9, 7)",2,0020,3,0,"(3, 1)","(9, 7)",0,1
892,30,0020,3,0,"(3, 1)","(9, 7)",3,0200,3,3,"(2, 1)","(9, 7)",0,1
892,31,0200,3,3,"(2, 1)","(9, 7)",0,3020,3,0,"(2, 0)","(9, 7)",0,1
892,32,3020,3,0,"(2, 0)","(9, 7)",0,3020,3,0,"(2, 0)","(9, 7)",3,0
893,0,0020,3,0,"(5, 5)","(1, 1)",1,0002,3,1,"(6, 5)","(1, 1)",0,1
893,1,0002,3,1,"(6, 5)","(1, 1)",1,0002,3,1,"(7, 5)","(1, 1)",0,1
893,2,0002,3,1,"(7, 5)","(1, 1)",2,2000,3,2,"(7, 6)","(1, 1)",0,1
893,3,2000,3,2,"(7, 6)","(1, 1)",3,0200,3,3,"(6, 6)","(1, 1)",0,1
893,4,0200,3,3,"(6, 6)","(1, 1)",0,0020,3,0,"(6, 5)","(1, 1)",0,1
893,5,0020,3,0,"(6, 5)","(1, 1)",3,0200,3,3,"(5, 5)","(1, 1)",0,1
893,6,0200,3,3,"(5, 5)","(1, 1)",2,2000,3,2,"(5, 6)","(1, 1)",0,1
893,7,2000,3,2,"(5, 6)","(1, 1)",2,2000,3,2,"(5, 7)","(1, 1)",0,1
893,8,2000,3,2,"(5, 7)","(1, 1)",1,0002,3,1,"(6, 7)","(1, 1)",0,1
893,9,0002,3,1,"(6, 7)","(1, 1)",1,0002,3,1,"(7, 7)","(1, 1)",0,1
893,10,0002,3,1,"(7, 7)","(1, 1)",0,0020,3,0,"(7, 6)","(1, 1)",0,1
893,11,0020,3,0,"(7, 6)","(1, 1)",3,0200,3,3,"(6, 6)","(1, 1)",0,1
893,12,0200,3,3,"(6, 6)","(1, 1)",0,0020,3,0,"(6, 5)","(1, 1)",0,1
893,13,0020,3,0,"(6, 5)","(1, 1)",0,0020,3,0,"(6, 4)","(1, 1)",0,1
893,14,0020,3,0,"(6, 4)","(1, 1)",2,0020,3,0,"(6, 3)","(1, 1)",0,1
893,15,0020,3,0,"(6, 3)","(1, 1)",2,0020,3,0,"(6, 2)","(1, 1)",0,1
893,16,0020,3,0,"(6, 2)","(1, 1)",1,0002,3,1,"(7, 2)","(1, 1)",0,1
893,17,0002,3,1,"(7, 2)","(1, 1)",0,0020,3,0,"(7, 1)","(1, 1)",0,1
893,18,0020,3,0,"(7, 1)","(1, 1)",0,3020,3,0,"(7, 0)","(1, 1)",0,1
893,19,3020,3,0,"(7, 0)","(1, 1)",0,3020,3,0,"(7, 0)","(1, 1)",3,0
894,0,0020,3,0,"(5, 5)","(0, 7)",3,0200,3,3,"(4, 5)","(0, 7)",0,1
894,1,0200,3,3,"(4, 5)","(0, 7)",0,0020,3,0,"(4, 4)","(0, 7)",0,1
894,2,0020,3,0,"(4, 4)","(0, 7)",1,0002,3,1,"(5, 4)","(0, 7)",0,1
894,3,0002,3,1,"(5, 4)","(0, 7)",3,0002,3,1,"(6, 4)","(0, 7)",0,1
894,4,0002,3,1,"(6, 4)","(0, 7)",0,0020,3,0,"(6, 3)","(0, 7)",0,1
894,5,0020,3,0,"(6, 3)","(0, 7)",2,0020,3,0,"(6, 2)","(0, 7)",0,1
894,6,0020,3,0,"(6, 2)","(0, 7)",3,0200,3,3,"(5, 2)","(0, 7)",0,1
894,7,0200,3,3,"(5, 2)","(0, 7)",3,0200,3,3,"(4, 2)","(0, 7)",0,1
894,8,0200,3,3,"(4, 2)","(0, 7)",0,0020,3,0,"(4, 1)","(0, 7)",0,1
894,9,0020,3,0,"(4, 1)","(0, 7)",2,3020,3,0,"(4, 0)","(0, 7)",0,1
894,10,3020,3,0,"(4, 0)","(0, 7)",1,3002,3,1,"(5, 0)","(0, 7)",0,1
894,11,3002,3,1,"(5, 0)","(0, 7)",3,3002,3,1,"(6, 0)","(0, 7)",0,1
894,12,3002,3,1,"(6, 0)","(0, 7)",1,3002,3,1,"(7, 0)","(0, 7)",0,1
894,13,3002,3,1,"(7, 0)","(0, 7)",2,2000,3,2,"(7, 1)","(0, 7)",0,1
894,14,2000,3,2,"(7, 1)","(0, 7)",0,2000,3,2,"(7, 2)","(0, 7)",0,1
894,15,2000,3,2,"(7, 2)","(0, 7)",0,2000,3,2,"(7, 3)","(0, 7)",0,1
894,16,2000,3,2,"(7, 3)","(0, 7)",3,0200,3,3,"(6, 3)","(0, 7)",0,1
894,17,0200,3,3,"(6, 3)","(0, 7)",0,0020,3,0,"(6, 2)","(0, 7)",0,1
894,18,0020,3,0,"(6, 2)","(0, 7)",1,0002,3,1,"(7, 2)","(0, 7)",0,1
894,19,0002,3,1,"(7, 2)","(0, 7)",2,2000,3,2,"(7, 3)","(0, 7)",0,1
894,20,2000,3,2,"(7, 3)","(0, 7)",0,2000,3,2,"(7, 4)","(0, 7)",0,1
894,21,2000,3,2,"(7, 4)","(0, 7)",0,2000,3,2,"(7, 5)","(0, 7)",0,1
894,22,2000,3,2,"(7, 5)","(0, 7)",0,2000,3,2,"(7, 6)","(0, 7)",0,1
894,23,2000,3,2,"(7, 6)","(0, 7)",2,2000,3,2,"(7, 7)","(0, 7)",0,1
894,24,2000,3,2,"(7, 7)","(0, 7)",3,0200,3,3,"(6, 7)","(0, 7)",0,1
894,25,0200,3,3,"(6, 7)","(0, 7)",2,2000,3,2,"(6, 8)","(0, 7)",0,1
894,26,2000,3,2,"(6, 8)","(0, 7)",3,0200,3,3,"(5, 8)","(0, 7)",0,1
894,27,0200,3,3,"(5, 8)","(0, 7)",1,0200,3,3,"(4, 8)","(0, 7)",0,1
894,28,0200,3,3,"(4, 8)","(0, 7)",0,0020,3,0,"(4, 7)","(0, 7)",0,1
894,29,0020,3,0,"(4, 7)","(0, 7)",1,0002,3,1,"(5, 7)","(0, 7)",0,1
894,30,0002,3,1,"(5, 7)","(0, 7)",0,0020,3,0,"(5, 6)","(0, 7)",0,1
894,31,0020,3,0,"(5, 6)","(0, 7)",3,0200,3,3,"(4, 6)","(0, 7)",0,1
894,32,0200,3,3,"(4, 6)","(0, 7)",1,0200,3,3,"(3, 6)","(0, 7)",0,1
894,33,0200,3,3,"(3, 6)","(0, 7)",1,0200,3,3,"(2, 6)","(0, 7)",0,1
894,34,0200,3,3,"(2, 6)","(0, 7)",1,0200,3,3,"(1, 6)","(0, 7)",0,1
894,35,0200,3,3,"(1, 6)","(0, 7)",2,2001,3,2,"(1, 7)","(0, 7)",0,1
894,36,2001,3,2,"(1, 7)","(0, 7)",2,2000,3,2,"(1, 8)","(0, 7)",0,1
894,37,2000,3,2,"(1, 8)","(0, 7)",3,1203,3,3,"(0, 8)","(0, 7)",0,1
894,38,1203,3,3,"(0, 8)","(0, 7)",0,0023,4,0,"(0, 7)","(8, 9)",1,1
894,39,0023,4,0,"(0, 7)","(8, 9)",2,0023,4,0,"(0, 6)","(8, 9)",0,1
894,40,0023,4,0,"(0, 6)","(8, 9)",1,0002,4,1,"(1, 6)","(8, 9)",0,1
894,41,0002,4,1,"(1, 6)","(8, 9)",3,0002,4,1,"(2, 6)","(8, 9)",0,1
894,42,0002,4,1,"(2, 6)","(8, 9)",3,0002,4,1,"(3, 6)","(8, 9)",0,1
894,43,0002,4,1,"(3, 6)","(8, 9)",2,2000,4,2,"(3, 7)","(8, 9)",0,1
894,44,2000,4,2,"(3, 7)","(8, 9)",1,0002,4,1,"(4, 7)","(8, 9)",0,1
894,45,0002,4,1,"(4, 7)","(8, 9)",3,0002,4,1,"(5, 7)","(8, 9)",0,1
894,46,0002,4,1,"(5, 7)","(8, 9)",0,0020,4,0,"(5, 6)","(8, 9)",0,1
894,47,0020,4,0,"(5, 6)","(8, 9)",0,0020,4,0,"(5, 5)","(8, 9)",0,1
894,48,0020,4,0,"(5, 5)","(8, 9)",1,0002,4,1,"(6, 5)","(8, 9)",0,1
894,49,0002,4,1,"(6, 5)","(8, 9)",3,0002,4,1,"(7, 5)","(8, 9)",0,1
894,50,0002,4,1,"(7, 5)","(8, 9)",2,2000,4,2,"(7, 6)","(8, 9)",0,1
894,51,2000,4,2,"(7, 6)","(8, 9)",3,0200,4,3,"(6, 6)","(8, 9)",0,1
894,52,0200,4,3,"(6, 6)","(8, 9)",0,0020,4,0,"(6, 5)","(8, 9)",0,1
894,53,0020,4,0,"(6, 5)","(8, 9)",3,0200,4,3,"(5, 5)","(8, 9)",0,1
894,54,0200,4,3,"(5, 5)","(8, 9)",2,2000,4,2,"(5, 6)","(8, 9)",0,1
894,55,2000,4,2,"(5, 6)","(8, 9)",0,2000,4,2,"(5, 7)","(8, 9)",0,1
894,56,2000,4,2,"(5, 7)","(8, 9)",0,2000,4,2,"(5, 8)","(8, 9)",0,1
894,57,2000,4,2,"(5, 8)","(8, 9)",3,0200,4,3,"(4, 8)","(8, 9)",0,1
894,58,0200,4,3,"(4, 8)","(8, 9)",0,0020,4,0,"(4, 7)","(8, 9)",0,1
894,59,0020,4,0,"(4, 7)","(8, 9)",0,0020,4,0,"(4, 6)","(8, 9)",0,1
894,60,0020,4,0,"(4, 6)","(8, 9)",2,0020,4,0,"(4, 5)","(8, 9)",0,1
894,61,0020,4,0,"(4, 5)","(8, 9)",2,0020,4,0,"(4, 4)","(8, 9)",0,1
894,62,0020,4,0,"(4, 4)","(8, 9)",2,0020,4,0,"(4, 3)","(8, 9)",0,1
894,63,0020,4,0,"(4, 3)","(8, 9)",3,0200,4,3,"(3, 3)","(8, 9)",0,1
894,64,0200,4,3,"(3, 3)","(8, 9)",1,0200,4,3,"(2, 3)","(8, 9)",0,1
894,65,0200,4,3,"(2, 3)","(8, 9)",3,0200,4,3,"(1, 3)","(8, 9)",0,1
894,66,0200,4,3,"(1, 3)","(8, 9)",0,0020,4,0,"(1, 2)","(8, 9)",0,1
894,67,0020,4,0,"(1, 2)","(8, 9)",1,0002,4,1,"(2, 2)","(8, 9)",0,1
894,68,0002,4,1,"(2, 2)","(8, 9)",1,0002,4,1,"(3, 2)","(8, 9)",0,1
894,69,0002,4,1,"(3, 2)","(8, 9)",3,0002,4,1,"(4, 2)","(8, 9)",0,1
894,70,0002,4,1,"(4, 2)","(8, 9)",2,2000,4,2,"(4, 3)","(8, 9)",0,1
894,71,2000,4,2,"(4, 3)","(8, 9)",1,0002,4,1,"(5, 3)","(8, 9)",0,1
894,72,0002,4,1,"(5, 3)","(8, 9)",0,0020,4,0,"(5, 2)","(8, 9)",0,1
894,73,0020,4,0,"(5, 2)","(8, 9)",0,0020,4,0,"(5, 1)","(8, 9)",0,1
894,74,0020,4,0,"(5, 1)","(8, 9)",1,0002,4,1,"(6, 1)","(8, 9)",0,1
894,75,0002,4,1,"(6, 1)","(8, 9)",0,3020,4,0,"(6, 0)","(8, 9)",0,1
894,76,3020,4,0,"(6, 0)","(8, 9)",1,3002,4,1,"(7, 0)","(8, 9)",0,1
894,77,3002,4,1,"(7, 0)","(8, 9)",3,3002,4,1,"(8, 0)","(8, 9)",0,1
894,78,3002,4,1,"(8, 0)","(8, 9)",3,3302,4,1,"(9, 0)","(8, 9)",0,1
894,79,3302,4,1,"(9, 0)","(8, 9)",3,3302,4,1,"(9, 0)","(8, 9)",3,0
895,0,0020,3,0,"(5, 5)","(8, 6)",3,0200,3,3,"(4, 5)","(8, 6)",0,1
895,1,0200,3,3,"(4, 5)","(8, 6)",2,2000,3,2,"(4, 6)","(8, 6)",0,1
895,2,2000,3,2,"(4, 6)","(8, 6)",0,2000,3,2,"(4, 7)","(8, 6)",0,1
895,3,2000,3,2,"(4, 7)","(8, 6)",1,0002,3,1,"(5, 7)","(8, 6)",0,1
895,4,0002,3,1,"(5, 7)","(8, 6)",0,0020,3,0,"(5, 6)","(8, 6)",0,1
895,5,0020,3,0,"(5, 6)","(8, 6)",1,0002,3,1,"(6, 6)","(8, 6)",0,1
895,6,0002,3,1,"(6, 6)","(8, 6)",3,0102,3,1,"(7, 6)","(8, 6)",0,1
895,7,0102,3,1,"(7, 6)","(8, 6)",1,0002,4,1,"(8, 6)","(4, 2)",1,1
895,8,0002,4,1,"(8, 6)","(4, 2)",2,2000,4,2,"(8, 7)","(4, 2)",0,1
895,9,2000,4,2,"(8, 7)","(4, 2)",2,2000,4,2,"(8, 8)","(4, 2)",0,1
895,10,2000,4,2,"(8, 8)","(4, 2)",2,2030,4,2,"(8, 9)","(4, 2)",0,1
895,11,2030,4,2,"(8, 9)","(4, 2)",2,2030,4,2,"(8, 9)","(4, 2)",3,0
896,0,0020,3,0,"(5, 5)","(2, 4)",2,0020,3,0,"(5, 4)","(2, 4)",0,1
896,1,0020,3,0,"(5, 4)","(2, 4)",2,0020,3,0,"(5, 3)","(2, 4)",0,1
896,2,0020,3,0,"(5, 3)","(2, 4)",2,0020,3,0,"(5, 2)","(2, 4)",0,1
896,3,0020,3,0,"(5, 2)","(2, 4)",3,0200,3,3,"(4, 2)","(2, 4)",0,1
896,4,0200,3,3,"(4, 2)","(2, 4)",1,0200,3,3,"(3, 2)","(2, 4)",0,1
896,5,0200,3,3,"(3, 2)","(2, 4)",3,0200,3,3,"(2, 2)","(2, 4)",0,1
896,6,0200,3,3,"(2, 2)","(2, 4)",1,0200,3,3,"(1, 2)","(2, 4)",0,1
